fold,era,arm,label,model,kind,n_train,n_test,ic_train,ic_oos,capture_all,capture_q5,q5_frac,auc_train,auc_oos,base_rate_test,topdec_tp_rate,topdec_frac
21,4,base5y,fwd8,hgb,real,29270,2747,0.6337674872055361,0.02698413347518463,0.01208868516009464,0.1602206461409679,0.11721878412813978,,,,,
21,4,base5y,fwd8,hgb,shuffle,29270,2747,0.5825900780193941,0.031446296132233216,0.02755576907734303,0.12793688516756688,0.1456133964324718,,,,,
21,4,base5y,br_canon_long,logit,real,29270,2747,,,,,,0.5428965911690689,0.4979812281259943,0.4903531124863487,0.47586206896551725,0.10556971241354204
21,4,base5y,br_canon_long,logit,shuffle,29270,2747,,,,,,0.5169828461240364,0.5045254003605897,0.4903531124863487,0.5146579804560261,0.1117582817619221
21,4,base5y,br_canon_long,hgb,real,29270,2747,,,,,,0.892975431765019,0.5017827977516174,0.4903531124863487,0.5141509433962265,0.07717510010921005
21,4,base5y,br_canon_long,hgb,shuffle,29270,2747,,,,,,0.885039182179392,0.489750238625517,0.4903531124863487,0.45,0.058245358572988716
21,4,base5y,br_canon_short,logit,real,29270,2747,,,,,,0.5458638841877029,0.5057045253213238,0.48671277757553694,0.5229357798165137,0.07935930105569712
21,4,base5y,br_canon_short,logit,shuffle,29270,2747,,,,,,0.5168973597100244,0.5061575348642298,0.48671277757553694,0.48046875,0.09319257371678194
21,4,base5y,br_canon_short,hgb,real,29270,2747,,,,,,0.8923158630919433,0.5151248958979827,0.48671277757553694,0.5546875,0.04659628685839097
21,4,base5y,br_canon_short,hgb,shuffle,29270,2747,,,,,,0.8873919323872688,0.5050165237087372,0.48671277757553694,0.5151515151515151,0.060065526028394614
21,4,base5y,br_modal_long,logit,real,29270,2747,,,,,,0.6402820385130729,0.6070202609591677,0.09428467419002548,0.14930555555555555,0.10484164543137969
21,4,base5y,br_modal_long,logit,shuffle,29270,2747,,,,,,0.5221005830061547,0.5212758693466089,0.09428467419002548,0.076158940397351,0.1099381143065162
21,4,base5y,br_modal_long,hgb,real,29270,2747,,,,,,0.9839045592236856,0.6257495437559747,0.09428467419002548,0.1342281879194631,0.05424099017109574
21,4,base5y,br_modal_long,hgb,shuffle,29270,2747,,,,,,0.9683986177334021,0.5111422860619003,0.09428467419002548,0.12849162011173185,0.06516199490353113
21,4,base5y,br_modal_short,logit,real,29270,2747,,,,,,0.6174757659125599,0.5918254580912525,0.1099381143065162,0.1875,0.13396432471787403
21,4,base5y,br_modal_short,logit,shuffle,29270,2747,,,,,,0.5353540156190834,0.5050664283102425,0.1099381143065162,0.10689655172413794,0.10556971241354204
21,4,base5y,br_modal_short,hgb,real,29270,2747,,,,,,0.9867297797510443,0.5610165359769228,0.1099381143065162,0.16022099447513813,0.06589006188569349
21,4,base5y,br_modal_short,hgb,shuffle,29270,2747,,,,,,0.9795420156199108,0.47716924660409815,0.1099381143065162,0.08974358974358974,0.085183836912996
21,4,wide10y,fwd2,ridge,real,59505,2747,0.03758140606434369,0.029388524006308626,0.03236819292341529,0.10557940773145101,0.184564979978158,,,,,
21,4,wide10y,fwd2,hgb,real,59505,2747,0.43400852296933184,0.048818672233269876,0.04240031413812612,0.13493347285108895,0.1634510374954496,,,,,
21,4,wide10y,fwd4,ridge,real,59505,2747,0.044591400649306244,0.03557744936263133,0.05552032646835227,0.11583394583348314,0.1776483436476156,,,,,
21,4,wide10y,fwd4,hgb,real,59505,2747,0.4537982972455607,0.04770925907757611,0.07229424229905185,0.09245971358491477,0.1823807790316709,,,,,
21,4,wide10y,fwd8,ridge,real,59505,2747,0.05291327498735217,0.004584837278747668,0.044841598160347974,0.17016899449388168,0.17327994175464143,,,,,
21,4,wide10y,fwd8,hgb,real,59505,2747,0.4959543281063939,0.043865723942705964,0.11431047358968859,0.21797345339231555,0.15981070258463778,,,,,
21,4,wide10y,br_canon_long,logit,real,59505,2747,,,,,,0.5289814012940077,0.5101988545975183,0.4903531124863487,0.48945147679324896,0.08627593738623954
21,4,wide10y,br_canon_long,hgb,real,59505,2747,,,,,,0.8087764326332607,0.5203706649697741,0.4903531124863487,0.5217391304347826,0.08372770294867128
21,4,wide10y,br_canon_short,logit,real,59505,2747,,,,,,0.5302624195411784,0.5139021944970481,0.48671277757553694,0.5959183673469388,0.08918820531488897
21,4,wide10y,br_canon_short,hgb,real,59505,2747,,,,,,0.8088554151889621,0.5169035153328347,0.48671277757553694,0.5297297297297298,0.0673461958500182
21,4,wide10y,br_modal_long,logit,real,59505,2747,,,,,,0.6288936621252703,0.6746142099839849,0.09428467419002548,0.15789473684210525,0.1314160902803058
21,4,wide10y,br_modal_long,hgb,real,59505,2747,,,,,,0.9359327567731074,0.6497752920582504,0.09428467419002548,0.1417910447761194,0.04878048780487805
21,4,wide10y,br_modal_short,logit,real,59505,2747,,,,,,0.6198396325358333,0.5963122469155866,0.1099381143065162,0.21904761904761905,0.11467054969057153
21,4,wide10y,br_modal_short,hgb,real,59505,2747,,,,,,0.9230647996355303,0.5863947236555208,0.1099381143065162,0.20689655172413793,0.09501274117218785
22,4,base5y,fwd2,ridge,real,29257,2755,0.03590358022218937,0.034232403250695084,0.046378824534362116,0.015526996733416695,0.17459165154264972,,,,,
22,4,base5y,fwd2,ridge,shuffle,29257,2755,0.026998697723576257,0.012203087601263858,0.0026524757321654056,0.051782211253351126,0.1753176043557169,,,,,
22,4,base5y,fwd2,hgb,real,29257,2755,0.5606987821754321,0.00565176121535158,-0.008451355441489698,-0.06987640007496788,0.12232304900181488,,,,,
22,4,base5y,fwd2,hgb,shuffle,29257,2755,0.5700767865681519,0.01721790958835501,0.010243017352039868,0.004500242337394791,0.14047186932849365,,,,,
22,4,base5y,fwd4,ridge,real,29257,2755,0.036026316359705435,0.03407220003137828,0.04187767339044815,0.17861700482494575,0.16551724137931034,,,,,
22,4,base5y,fwd4,ridge,shuffle,29257,2755,0.019448566152465353,-0.02443408154384666,-0.024249824163306156,-0.08755926371386986,0.18729582577132486,,,,,
22,4,base5y,fwd4,hgb,real,29257,2755,0.5979686193357797,0.01912187349682692,0.02366903990055213,0.18450664189390023,0.1306715063520871,,,,,
22,4,base5y,fwd4,hgb,shuffle,29257,2755,0.5822068064395446,-0.0029172358850413685,-0.0010648420080106283,0.062340900928749325,0.12196007259528131,,,,,
22,4,base5y,fwd8,ridge,real,29257,2755,0.04301363862468469,0.025527059444001906,0.077202887364821,0.2647154776062743,0.15099818511796734,,,,,
22,4,base5y,fwd8,ridge,shuffle,29257,2755,0.020205032283683356,-0.02892155298938647,-0.017131342591760742,-0.02522682621106688,0.22177858439201453,,,,,
22,4,base5y,fwd8,hgb,real,29257,2755,0.6344667120711013,-0.011845694988039349,-0.041869100524208544,0.19445310874703947,0.11143375680580762,,,,,
22,4,base5y,fwd8,hgb,shuffle,29257,2755,0.5843198889191434,-0.035114910592651594,-0.014753747317999891,-0.11997449968115087,0.1339382940108893,,,,,
22,4,base5y,br_canon_long,logit,real,29257,2755,,,,,,0.5370884363258385,0.5161658132349364,0.45626134301270416,0.45251396648044695,0.06497277676950998
22,4,base5y,br_canon_long,logit,shuffle,29257,2755,,,,,,0.5137204504772461,0.5012278370630477,0.45626134301270416,0.45539906103286387,0.07731397459165154
22,4,base5y,br_canon_long,hgb,real,29257,2755,,,,,,0.8910124819471383,0.4905113474024767,0.45626134301270416,0.5167785234899329,0.054083484573502726
22,4,base5y,br_canon_long,hgb,shuffle,29257,2755,,,,,,0.8968072541022,0.5100255657769097,0.45626134301270416,0.5233644859813084,0.038838475499092556
22,4,base5y,br_canon_short,logit,real,29257,2755,,,,,,0.541552122157561,0.5263447092058424,0.5197822141560798,0.5591397849462365,0.13502722323049002
22,4,base5y,br_canon_short,logit,shuffle,29257,2755,,,,,,0.5153201807612446,0.4922308153553165,0.5197822141560798,0.4924924924924925,0.12087114337568058
22,4,base5y,br_canon_short,hgb,real,29257,2755,,,,,,0.8868009234953435,0.48945704911387267,0.5197822141560798,0.4791666666666667,0.052268602540834846
22,4,base5y,br_canon_short,hgb,shuffle,29257,2755,,,,,,0.8907521898908302,0.5028212712769776,0.5197822141560798,0.5370370370370371,0.0588021778584392
22,4,base5y,br_modal_long,logit,real,29257,2755,,,,,,0.6485958971208163,0.6581810897435897,0.07078039927404718,0.3146067415730337,0.032304900181488204
22,4,base5y,br_modal_long,logit,shuffle,29257,2755,,,,,,0.5203948467308919,0.4971033653846154,0.07078039927404718,0.08881578947368421,0.1103448275862069
22,4,base5y,br_modal_long,hgb,real,29257,2755,,,,,,0.9821842871701992,0.6715124198717949,0.07078039927404718,0.16279069767441862,0.046823956442831216
22,4,base5y,br_modal_long,hgb,shuffle,29257,2755,,,,,,0.9733031283260906,0.4635917467948718,0.07078039927404718,0.0625,0.07549909255898367
22,4,base5y,br_modal_short,logit,real,29257,2755,,,,,,0.6097157488637577,0.5104931996860403,0.09001814882032667,0.12,0.0998185117967332
22,4,base5y,br_modal_short,logit,shuffle,29257,2755,,,,,,0.5279205017589912,0.4916540139223078,0.09001814882032667,0.1021021021021021,0.12087114337568058
22,4,base5y,br_modal_short,hgb,real,29257,2755,,,,,,0.984240024003159,0.5015054621254037,0.09001814882032667,0.08743169398907104,0.06642468239564428
22,4,base5y,br_modal_short,hgb,shuffle,29257,2755,,,,,,0.9755880424720558,0.4569206222576785,0.09001814882032667,0.08955223880597014,0.07295825771324864
22,4,wide10y,fwd2,ridge,real,59323,2755,0.03389632910723815,0.0392280951504319,0.05710816469130738,0.05821684184916732,0.1782214156079855,,,,,
22,4,wide10y,fwd2,hgb,real,59323,2755,0.4236153992038035,0.06562393659367984,0.04022362001896715,0.16234230472478153,0.12377495462794919,,,,,
22,4,wide10y,fwd4,ridge,real,59323,2755,0.04264608683913985,0.046151882357268185,0.06846101247244457,0.19724200522375177,0.1909255898366606,,,,,
22,4,wide10y,fwd4,hgb,real,59323,2755,0.44943134628869885,0.022088822358536795,0.013523923189484198,0.07995330782719741,0.12522686025408347,,,,,
22,4,wide10y,fwd8,ridge,real,59323,2755,0.052851839288767716,0.03366176769433083,0.12122079031974357,0.3575980229812259,0.1967332123411978,,,,,
22,4,wide10y,fwd8,hgb,real,59323,2755,0.48903123294451334,0.04562362681653408,0.08941365070010585,0.22743839460210666,0.12704174228675136,,,,,
22,4,wide10y,br_canon_long,logit,real,59323,2755,,,,,,0.5274714561453303,0.5119310499387675,0.45626134301270416,0.47717842323651455,0.08747731397459166
22,4,wide10y,br_canon_long,hgb,real,59323,2755,,,,,,0.8080733930971786,0.49486985033345965,0.45626134301270416,0.472636815920398,0.07295825771324864
22,4,wide10y,br_canon_short,logit,real,59323,2755,,,,,,0.5297811986469642,0.5238253588213684,0.5197822141560798,0.5601374570446735,0.10562613430127042
22,4,wide10y,br_canon_short,hgb,real,59323,2755,,,,,,0.8124342169470989,0.504199445141185,0.5197822141560798,0.592391304347826,0.06678765880217785
22,4,wide10y,br_modal_long,logit,real,59323,2755,,,,,,0.6326674618176628,0.6671434294871795,0.07078039927404718,0.21739130434782608,0.050090744101633396
22,4,wide10y,br_modal_long,hgb,real,59323,2755,,,,,,0.9365303467942477,0.6894591346153846,0.07078039927404718,0.1865671641791045,0.048638838475499095
22,4,wide10y,br_modal_short,logit,real,59323,2755,,,,,,0.6183687647948578,0.5213225549107661,0.09001814882032667,0.13090909090909092,0.0998185117967332
22,4,wide10y,br_modal_short,hgb,real,59323,2755,,,,,,0.9216548904265769,0.5307252595957127,0.09001814882032667,0.14798206278026907,0.0809437386569873
23,4,base5y,fwd2,ridge,real,29260,2746,0.034335080526800066,0.008999034412027568,0.018771125508872038,0.006678382118626615,0.1897305171158048,,,,,
23,4,base5y,fwd2,ridge,shuffle,29260,2746,0.026093937391306218,0.00818840338982625,0.008048883418170576,0.012483269160614544,0.21704297159504735,,,,,
23,4,base5y,fwd2,hgb,real,29260,2746,0.5553374255891486,-0.013622380726699657,-0.013283506249504109,-0.12040802936098104,0.13656227239621269,,,,,
23,4,base5y,fwd2,hgb,shuffle,29260,2746,0.5575835621838948,0.024775346679929845,0.036406549368513716,-0.006401408661876925,0.15003641660597233,,,,,
23,4,base5y,fwd4,ridge,real,29260,2746,0.03468469029502211,-0.0010321806061050775,-0.018236380658645128,0.05760865026041967,0.19810633648943918,,,,,
23,4,base5y,fwd4,ridge,shuffle,29260,2746,0.02522136387904318,-0.0007128857718325924,0.020077863685043912,0.04983540283386156,0.2057538237436271,,,,,
23,4,base5y,fwd4,hgb,real,29260,2746,0.592183608228354,-0.008091791999777435,-0.03194302653251059,0.010853922219637891,0.11798980335032774,,,,,
23,4,base5y,fwd4,hgb,shuffle,29260,2746,0.5762648982068874,-0.03507814978678188,-0.024463429620338272,-0.1587607217977987,0.12745812090313183,,,,,
23,4,base5y,fwd8,ridge,real,29260,2746,0.04152004133794739,-0.013003677803300452,-0.00037285404720559733,0.0758469100743761,0.1908230152949745,,,,,
23,4,base5y,fwd8,ridge,shuffle,29260,2746,0.018166420901231457,0.01081682142722696,0.0712691803973076,0.060913946818730455,0.18353969410050983,,,,,
23,4,base5y,fwd8,hgb,real,29260,2746,0.6280627923560671,0.017254932481827124,0.038574860742779875,0.0205143625660457,0.11325564457392572,,,,,
23,4,base5y,fwd8,hgb,shuffle,29260,2746,0.593617355836391,-0.046311699508794636,-0.04394961402927695,-0.18522434077936012,0.15258557902403497,,,,,
23,4,base5y,br_canon_long,logit,real,29260,2746,,,,,,0.5353518453116289,0.49379381372150866,0.5138383102694829,0.4925373134328358,0.09759650400582666
23,4,base5y,br_canon_long,logit,shuffle,29260,2746,,,,,,0.5175875315315406,0.4986879441095512,0.5138383102694829,0.4745762711864407,0.08594319009468318
23,4,base5y,br_canon_long,hgb,real,29260,2746,,,,,,0.8929407356895301,0.5188064883459814,0.5138383102694829,0.5419354838709678,0.05644573925710124
23,4,base5y,br_canon_long,hgb,shuffle,29260,2746,,,,,,0.8879271187024854,0.49538909106352713,0.5138383102694829,0.4875,0.05826656955571741
23,4,base5y,br_canon_short,logit,real,29260,2746,,,,,,0.5414191555937512,0.48870765904195995,0.4726875455207575,0.46885245901639344,0.1110706482155863
23,4,base5y,br_canon_short,logit,shuffle,29260,2746,,,,,,0.5164369821532726,0.5007634993062,0.4726875455207575,0.5271084337349398,0.12090313182811362
23,4,base5y,br_canon_short,hgb,real,29260,2746,,,,,,0.8880246323633411,0.5289767938775337,0.4726875455207575,0.48872180451127817,0.0484340859431901
23,4,base5y,br_canon_short,hgb,shuffle,29260,2746,,,,,,0.8925653864396242,0.49539665784164333,0.4726875455207575,0.4785276073619632,0.05935906773488711
23,4,base5y,br_modal_long,logit,real,29260,2746,,,,,,0.6416713481547253,0.5665658227624154,0.09067734887108521,0.09302325581395349,0.07829570284049527
23,4,base5y,br_modal_long,logit,shuffle,29260,2746,,,,,,0.5235372982264417,0.4633093849165183,0.09067734887108521,0.061452513966480445,0.06518572469045884
23,4,base5y,br_modal_long,hgb,real,29260,2746,,,,,,0.9833199576531657,0.5286681367038035,0.09067734887108521,0.006756756756756757,0.053896576839038604
23,4,base5y,br_modal_long,hgb,shuffle,29260,2746,,,,,,0.9747166490221524,0.5184952867135342,0.09067734887108521,0.08333333333333333,0.05680990531682447
23,4,base5y,br_modal_short,logit,real,29260,2746,,,,,,0.6036487806805921,0.7021584078820681,0.07683903860160234,0.23949579831932774,0.08667152221412965
23,4,base5y,br_modal_short,logit,shuffle,29260,2746,,,,,,0.529660931971438,0.4791927236695739,0.07683903860160234,0.08794788273615635,0.11179898033503277
23,4,base5y,br_modal_short,hgb,real,29260,2746,,,,,,0.9839531934116238,0.7218598390308198,0.07683903860160234,0.2823529411764706,0.061908230152949745
23,4,base5y,br_modal_short,hgb,shuffle,29260,2746,,,,,,0.9767492482853932,0.5389756676668817,0.07683903860160234,0.06751054852320675,0.0863073561544064
23,4,wide10y,fwd2,ridge,real,59183,2746,0.03349131322104397,0.01428167428480699,0.01011914417163371,0.0334893037420976,0.185360524399126,,,,,
23,4,wide10y,fwd2,hgb,real,59183,2746,0.42045114173985615,0.025842357052606044,0.019266798322903848,0.03307411723250047,0.1336489439184268,,,,,
23,4,wide10y,fwd4,ridge,real,59183,2746,0.040034353452310004,0.009935926996364183,-0.03238793216281265,0.11863496425332541,0.1886380189366351,,,,,
23,4,wide10y,fwd4,hgb,real,59183,2746,0.450965645781486,0.03090382432902993,0.03347806239021762,0.15350600142916995,0.1270939548434086,,,,,
23,4,wide10y,fwd8,ridge,real,59183,2746,0.0488293580093302,0.005615697795121098,0.000808143628777445,0.0336747552684033,0.20502549162418063,,,,,
23,4,wide10y,fwd8,hgb,real,59183,2746,0.4889315324130548,0.01764568630556351,0.009895730818859456,0.23469474544671765,0.12563729060451567,,,,,
23,4,wide10y,br_canon_long,logit,real,59183,2746,,,,,,0.52553253854993,0.5017218908681653,0.5138383102694829,0.5298804780876494,0.09140568099053169
23,4,wide10y,br_canon_long,hgb,real,59183,2746,,,,,,0.8073873248246575,0.5633802891672439,0.5138383102694829,0.6583850931677019,0.05863073561544064
23,4,wide10y,br_canon_short,logit,real,59183,2746,,,,,,0.5292930326520737,0.4918803045909984,0.4726875455207575,0.4492753623188406,0.10050983248361253
23,4,wide10y,br_canon_short,hgb,real,59183,2746,,,,,,0.8131211488860437,0.5379025530139867,0.4726875455207575,0.4927536231884058,0.07538237436270939
23,4,wide10y,br_modal_long,logit,real,59183,2746,,,,,,0.6367409427732534,0.5820961056882716,0.09067734887108521,0.06951871657754011,0.06809905316824472
23,4,wide10y,br_modal_long,hgb,real,59183,2746,,,,,,0.9330620418478551,0.5619401916838359,0.09067734887108521,0.0625,0.04078659868900218
23,4,wide10y,br_modal_short,logit,real,59183,2746,,,,,,0.6302114018930354,0.718853585350122,0.07683903860160234,0.36428571428571427,0.05098324836125273
23,4,wide10y,br_modal_short,hgb,real,59183,2746,,,,,,0.9229954041668669,0.7262869588790113,0.07683903860160234,0.3383458646616541,0.0484340859431901
24,4,base5y,fwd2,ridge,real,29272,2746,0.02659893539474801,-0.029009392644764015,-0.0144051859805544,-0.10962264025252795,0.18754552075746542,,,,,
24,4,base5y,fwd2,ridge,shuffle,29272,2746,0.02845148427164309,0.008174358357956582,0.0078051705848252734,0.043504429111663856,0.19519300801165332,,,,,
24,4,base5y,fwd2,hgb,real,29272,2746,0.558959300320355,-0.010806755482991587,-0.005149849665305711,-0.11375462244780646,0.15258557902403497,,,,,
24,4,base5y,fwd2,hgb,shuffle,29272,2746,0.5630166974390354,-0.015657975557770355,-0.04173910126625111,-0.002136893847950871,0.13947560087399855,,,,,
24,4,base5y,fwd4,ridge,real,29272,2746,0.030332901563543707,-0.024252683725022886,-0.04257257281562562,-0.061286427991494245,0.185360524399126,,,,,
24,4,base5y,fwd4,ridge,shuffle,29272,2746,0.02849328362979182,0.058326785275497485,0.04711301814686972,0.07079270223507628,0.2217771303714494,,,,,
24,4,base5y,fwd4,hgb,real,29272,2746,0.5888979113110726,-0.003719375087996058,-0.006496418902493604,0.13476304658469107,0.1540422432629279,,,,,
24,4,base5y,fwd4,hgb,shuffle,29272,2746,0.5728110006537649,0.023599676383572882,-0.003980053208719961,-0.04216854617812371,0.1562272396212673,,,,,
24,4,base5y,fwd8,ridge,real,29272,2746,0.03876475516901537,-0.06223221516435948,-0.09463683013393362,0.062255970917627045,0.17698470502549163,,,,,
24,4,base5y,fwd8,ridge,shuffle,29272,2746,0.025035435391655224,0.03432954292347553,-0.01579431063977609,0.017324718984778387,0.21740713765477057,,,,,
24,4,base5y,fwd8,hgb,real,29272,2746,0.6202369122875462,0.016069574098085578,0.08045458733056862,0.07365857948421893,0.13838310269482884,,,,,
24,4,base5y,fwd8,hgb,shuffle,29272,2746,0.5703204016601796,-0.0034899684576894493,-0.0020747724991199068,-0.22457699248842658,0.15040058266569556,,,,,
24,4,base5y,br_canon_long,logit,real,29272,2746,,,,,,0.5306450010902304,0.45887839092567806,0.478150036416606,0.4557522123893805,0.08230152949745084
24,4,base5y,br_canon_long,logit,shuffle,29272,2746,,,,,,0.5190766499505796,0.5023919376209456,0.478150036416606,0.5,0.11871813546977422
24,4,base5y,br_canon_long,hgb,real,29272,2746,,,,,,0.8952621164203535,0.4959870403273083,0.478150036416606,0.4,0.06737072104879825
24,4,base5y,br_canon_long,hgb,shuffle,29272,2746,,,,,,0.8918112088470725,0.49755650856298256,0.478150036416606,0.5,0.05753823743627094
24,4,base5y,br_canon_short,logit,real,29272,2746,,,,,,0.536075031153243,0.4731672382649935,0.5029133284777859,0.4416058394160584,0.09978150036416605
24,4,base5y,br_canon_short,logit,shuffle,29272,2746,,,,,,0.5200780492556527,0.4949590597671698,0.5029133284777859,0.5023474178403756,0.0775673707210488
24,4,base5y,br_canon_short,hgb,real,29272,2746,,,,,,0.8925929992239444,0.4965356632264669,0.5029133284777859,0.5290322580645161,0.05644573925710124
24,4,base5y,br_canon_short,hgb,shuffle,29272,2746,,,,,,0.885576711959384,0.49572348964094076,0.5029133284777859,0.4965986394557823,0.053532410779315365
24,4,base5y,br_modal_long,logit,real,29272,2746,,,,,,0.6463104286834891,0.6263860785107244,0.10014566642388929,0.24390243902439024,0.05972323379461034
24,4,base5y,br_modal_long,logit,shuffle,29272,2746,,,,,,0.5286378346572521,0.45872925940914605,0.10014566642388929,0.08038585209003216,0.11325564457392572
24,4,base5y,br_modal_long,hgb,real,29272,2746,,,,,,0.985559717083953,0.5562679813104743,0.10014566642388929,0.09322033898305085,0.04297159504734159
24,4,base5y,br_modal_long,hgb,shuffle,29272,2746,,,,,,0.9730346633616883,0.4958551929656746,0.10014566642388929,0.13392857142857142,0.08157319737800436
24,4,base5y,br_modal_short,logit,real,29272,2746,,,,,,0.5918170355204888,0.6193627882415067,0.10050983248361253,0.21991701244813278,0.08776402039329935
24,4,base5y,br_modal_short,logit,shuffle,29272,2746,,,,,,0.5218196020177702,0.4716379158598838,0.10050983248361253,0.1062992125984252,0.09249817916970138
24,4,base5y,br_modal_short,hgb,real,29272,2746,,,,,,0.9839236386641202,0.5977278061374172,0.10050983248361253,0.11574074074074074,0.0786598689002185
24,4,base5y,br_modal_short,hgb,shuffle,29272,2746,,,,,,0.9736636972925653,0.4604764419409728,0.10050983248361253,0.0990990990990991,0.0808448652585579
24,4,wide10y,fwd2,ridge,real,59019,2746,0.030313063078303382,-0.03875174073674404,-0.03003256345754978,-0.05435093843762372,0.19410050983248361,,,,,
24,4,wide10y,fwd2,hgb,real,59019,2746,0.42922950405952187,0.03454292338635821,0.022331008577074516,0.07786379288891755,0.1518572469045885,,,,,
24,4,wide10y,fwd4,ridge,real,59019,2746,0.035208240710999227,-0.03177924099462627,-0.02387530705053192,-0.1838531002662866,0.1930080116533139,,,,,
24,4,wide10y,fwd4,hgb,real,59019,2746,0.4457273992760461,0.05617019221959044,0.07924765017823455,0.03890697397583892,0.16933721777130373,,,,,
24,4,wide10y,fwd8,ridge,real,59019,2746,0.044061603976783256,-0.057858988062582065,-0.06057039173072568,-0.29297079570383394,0.2013838310269483,,,,,
24,4,wide10y,fwd8,hgb,real,59019,2746,0.48535815058185827,0.027506799967595703,0.08321910770164762,0.3869456578409804,0.1474872541879097,,,,,
24,4,wide10y,br_canon_long,logit,real,59019,2746,,,,,,0.5254180291419184,0.46796461813769547,0.478150036416606,0.47161572052401746,0.08339402767662053
24,4,wide10y,br_canon_long,hgb,real,59019,2746,,,,,,0.8099196580305813,0.5170146194929761,0.478150036416606,0.5906040268456376,0.054260742898761836
24,4,wide10y,br_canon_short,logit,real,59019,2746,,,,,,0.5282422522465157,0.4709338935262179,0.5029133284777859,0.4574898785425101,0.08994901675163874
24,4,wide10y,br_canon_short,hgb,real,59019,2746,,,,,,0.8116400140877851,0.524727794532284,0.5029133284777859,0.56,0.0819373634377276
24,4,wide10y,br_modal_long,logit,real,59019,2746,,,,,,0.6384355677037665,0.5946668628821603,0.10014566642388929,0.15555555555555556,0.06554989075018208
24,4,wide10y,br_modal_long,hgb,real,59019,2746,,,,,,0.9351620070549529,0.5275464478863913,0.10014566642388929,0.13793103448275862,0.06336489439184267
24,4,wide10y,br_modal_short,logit,real,59019,2746,,,,,,0.6270490234623189,0.5898712081206361,0.10050983248361253,0.15517241379310345,0.08448652585579024
24,4,wide10y,br_modal_short,hgb,real,59019,2746,,,,,,0.9179723240276932,0.5927976295253183,0.10050983248361253,0.1608695652173913,0.08375819373634377
25,4,base5y,fwd2,ridge,real,29257,2765,0.02864563770654832,0.06424628941586595,0.05487254151717465,0.11762090296359683,0.1945750452079566,,,,,
25,4,base5y,fwd2,ridge,shuffle,29257,2765,0.02863135767363101,0.03748331559509058,0.04207005890614015,0.037850564897185426,0.2206148282097649,,,,,
25,4,base5y,fwd2,hgb,real,29257,2765,0.5534540458327715,0.01324394431600116,-0.002462853345817923,-0.04681473607694604,0.19927667269439422,,,,,
25,4,base5y,fwd2,hgb,shuffle,29257,2765,0.5618914793178951,0.052193077926148614,0.06241185728254574,0.07246040577275806,0.16925858951175407,,,,,
25,4,base5y,fwd4,ridge,real,29257,2765,0.03111050394866191,0.08676357988398677,0.13019955324040203,0.3075188453806749,0.2007233273056058,,,,,
25,4,base5y,fwd4,ridge,shuffle,29257,2765,0.024582874419538485,0.008390970612448255,0.062375646660910916,0.017416432618462988,0.2274864376130199,,,,,
25,4,base5y,fwd4,hgb,real,29257,2765,0.5992555919165824,-0.012457415742894065,0.007157021057122773,-0.0747244811630912,0.20867992766726945,,,,,
25,4,base5y,fwd4,hgb,shuffle,29257,2765,0.5785832980895543,0.010527119400964253,0.022759565160730324,-0.008138981212137521,0.17685352622061482,,,,,
25,4,base5y,fwd8,ridge,real,29257,2765,0.036503696380140754,0.0765944450669576,0.17463246157151668,0.35029840971201764,0.19746835443037974,,,,,
25,4,base5y,fwd8,ridge,shuffle,29257,2765,0.026686285178128613,-0.03424382728340138,-0.02688616607304005,-0.17180699123519544,0.21229656419529838,,,,,
25,4,base5y,fwd8,hgb,real,29257,2765,0.6105389997709141,0.0285084609189022,0.09526688764098575,-0.09860681140439045,0.2332730560578662,,,,,
25,4,base5y,fwd8,hgb,shuffle,29257,2765,0.5775670186902784,0.003737425905094227,0.06539939847406538,0.1645581621903687,0.17070524412296564,,,,,
25,4,base5y,br_canon_long,logit,real,29257,2765,,,,,,0.526343395764133,0.5684605902567044,0.4994575045207957,0.6264044943820225,0.12875226039783003
25,4,base5y,br_canon_long,logit,shuffle,29257,2765,,,,,,0.511606051752256,0.4425444617915308,0.4994575045207957,0.4444444444444444,0.11066907775768535
25,4,base5y,br_canon_long,hgb,real,29257,2765,,,,,,0.9031845490075275,0.5529287857923177,0.4994575045207957,0.53125,0.0810126582278481
25,4,base5y,br_canon_long,hgb,shuffle,29257,2765,,,,,,0.8853024527323463,0.49634856621447976,0.4994575045207957,0.47150259067357514,0.06980108499095841
25,4,base5y,br_canon_short,logit,real,29257,2765,,,,,,0.529833492689266,0.5505167283783883,0.46690777576853526,0.6391752577319587,0.0701627486437613
25,4,base5y,br_canon_short,logit,shuffle,29257,2765,,,,,,0.5133168815166196,0.46218155753168527,0.46690777576853526,0.37282229965156793,0.10379746835443038
25,4,base5y,br_canon_short,hgb,real,29257,2765,,,,,,0.8996573566890775,0.5286394588566918,0.46690777576853526,0.5480225988700564,0.06401446654611212
25,4,base5y,br_canon_short,hgb,shuffle,29257,2765,,,,,,0.8859580910730376,0.5018608107270142,0.46690777576853526,0.5125628140703518,0.07197106690777577
25,4,base5y,br_modal_long,logit,real,29257,2765,,,,,,0.6366933396648301,0.6793836783699043,0.11103074141048824,0.2437137330754352,0.18698010849909585
25,4,base5y,br_modal_long,logit,shuffle,29257,2765,,,,,,0.5240133744422164,0.4542198180242405,0.11103074141048824,0.06287425149700598,0.12079566003616636
